machine_id,window_start,_source,main_pressure__fault_count,main_pressure__value_mean,main_pressure__value_max,main_pressure__over_ratio,horizontal_press_pressure__fault_count,horizontal_press_pressure__value_mean,horizontal_press_pressure__value_max,horizontal_press_pressure__over_ratio,label,binary_label
HPR002,2026-03-03 05:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 05:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 05:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 05:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 06:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 07:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 08:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 09:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 10:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 11:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 12:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 13:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 14:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 15:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 16:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 17:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 18:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 19:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 20:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 21:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 22:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-03 23:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 00:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 01:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 02:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 03:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 04:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 05:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 06:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 07:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 08:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 08:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 08:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 08:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 08:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 08:50:00+00:00,fault,0,0.0,0.0,0.0,3,120.78992999999998,120.78993,1.00658275,FAULT,1
HPR002,2026-03-04 09:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 09:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 09:20:00+00:00,fault,0,0.0,0.0,0.0,1,120.18229,120.18229,1.0015190833333334,FAULT,1
HPR002,2026-03-04 09:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 09:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 09:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 10:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 11:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 12:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 13:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 14:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 14:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 14:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 14:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 14:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 14:50:00+00:00,fault,0,0.0,0.0,0.0,2,123.87153,123.87153,1.0322627500000001,FAULT,1
HPR002,2026-03-04 15:00:00+00:00,fault,0,0.0,0.0,0.0,3,120.60185166666666,121.09375,1.0050154305555554,FAULT,1
HPR002,2026-03-04 15:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 15:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 15:30:00+00:00,fault,0,0.0,0.0,0.0,2,124.65278,128.5735,1.0387731666666666,FAULT,1
HPR002,2026-03-04 15:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 15:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 16:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 16:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 16:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 16:30:00+00:00,fault,0,0.0,0.0,0.0,2,121.2745925,121.44097,1.0106216041666667,FAULT,1
HPR002,2026-03-04 16:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 16:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 17:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 17:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 17:20:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 17:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 17:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 17:50:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 18:00:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 18:10:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,PRE-FAULT,1
HPR002,2026-03-04 18:20:00+00:00,fault,0,0.0,0.0,0.0,1,120.052086,120.052086,1.00043405,FAULT,1
HPR002,2026-03-04 18:30:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
HPR002,2026-03-04 18:40:00+00:00,fault,0,0.0,0.0,0.0,0,0.0,0.0,0.0,NORMAL,0
